"","fips","simyear","stover_removal","N2O_gN_m2"
"67161",46029,2031,"G",0.4
"67162",46029,2031,"G25S",0.4
"67163",46029,2031,"G50S",0.34643
"67164",46029,2031,"G75S",0.4
"67165",46029,2032,"G",0.35357
"67166",46029,2032,"G25S",0.3
"67167",46029,2032,"G50S",0.3
"67168",46029,2032,"G75S",0.3
"67169",46029,2033,"G",0.3
"67170",46029,2033,"G25S",0.3
"67171",46029,2033,"G50S",0.3
"67172",46029,2033,"G75S",0.3
"67173",46029,2034,"G",0.2
"67174",46029,2034,"G25S",0.2
"67175",46029,2034,"G50S",0.2
"67176",46029,2034,"G75S",0.2
"67177",46029,2035,"G",0.3
"67178",46029,2035,"G25S",0.3
"67179",46029,2035,"G50S",0.3
"67180",46029,2035,"G75S",0.3
"67181",46029,2036,"G",0.4
"67182",46029,2036,"G25S",0.35357
"67183",46029,2036,"G50S",0.35357
"67184",46029,2036,"G75S",0.35357
"67185",46029,2037,"G",0.35357
"67186",46029,2037,"G25S",0.3
"67187",46029,2037,"G50S",0.3
"67188",46029,2037,"G75S",0.3
"67189",46029,2038,"G",0.25357
"67190",46029,2038,"G25S",0.25357
"67191",46029,2038,"G50S",0.2
"67192",46029,2038,"G75S",0.2
"67193",46029,2039,"G",0.3
"67194",46029,2039,"G25S",0.3
"67195",46029,2039,"G50S",0.3
"67196",46029,2039,"G75S",0.3
"67197",46029,2040,"G",0.4
"67198",46029,2040,"G25S",0.4
"67199",46029,2040,"G50S",0.4
"67200",46029,2040,"G75S",0.4
"67201",46035,2011,"G",0.2
"67202",46035,2011,"G25S",0.2
"67203",46035,2011,"G50S",0.2
"67204",46035,2011,"G75S",0.2
"67205",46035,2012,"G",0.20364
"67206",46035,2012,"G25S",0.17628
"67207",46035,2012,"G50S",0.17628
"67208",46035,2012,"G75S",0.17628
"67209",46035,2013,"G",0.2
"67210",46035,2013,"G25S",0.2
"67211",46035,2013,"G50S",0.2
"67212",46035,2013,"G75S",0.2
"67213",46035,2014,"G",0.10364
"67214",46035,2014,"G25S",0.10364
"67215",46035,2014,"G50S",0.10364
"67216",46035,2014,"G75S",0.10364
"67217",46035,2015,"G",0.2
"67218",46035,2015,"G25S",0.2
"67219",46035,2015,"G50S",0.2
"67220",46035,2015,"G75S",0.2
"67221",46035,2016,"G",0.21092
"67222",46035,2016,"G25S",0.20728
"67223",46035,2016,"G50S",0.20364
"67224",46035,2016,"G75S",0.2
"67225",46035,2017,"G",0.2
"67226",46035,2017,"G25S",0.2
"67227",46035,2017,"G50S",0.2
"67228",46035,2017,"G75S",0.2
"67229",46035,2018,"G",0.10364
"67230",46035,2018,"G25S",0.10364
"67231",46035,2018,"G50S",0.10364
"67232",46035,2018,"G75S",0.1
"67233",46035,2019,"G",0.2
"67234",46035,2019,"G25S",0.2
"67235",46035,2019,"G50S",0.2
"67236",46035,2019,"G75S",0.2
"67237",46035,2020,"G",0.1
"67238",46035,2020,"G25S",0.1
"67239",46035,2020,"G50S",0.1
"67240",46035,2020,"G75S",0.1
"67241",46035,2021,"G",0.2
"67242",46035,2021,"G25S",0.2
"67243",46035,2021,"G50S",0.2
"67244",46035,2021,"G75S",0.2
"67245",46035,2022,"G",0.10364
"67246",46035,2022,"G25S",0.1
"67247",46035,2022,"G50S",0.1
"67248",46035,2022,"G75S",0.1
"67249",46035,2023,"G",0.29636
"67250",46035,2023,"G25S",0.29636
"67251",46035,2023,"G50S",0.29636
"67252",46035,2023,"G75S",0.22372
"67253",46035,2024,"G",0.10364
"67254",46035,2024,"G25S",0.10364
"67255",46035,2024,"G50S",0.10364
"67256",46035,2024,"G75S",0.1
"67257",46035,2025,"G",0.2
"67258",46035,2025,"G25S",0.2
"67259",46035,2025,"G50S",0.2
"67260",46035,2025,"G75S",0.2
"67261",46035,2026,"G",0.1
"67262",46035,2026,"G25S",0.1
"67263",46035,2026,"G50S",0.1
"67264",46035,2026,"G75S",0.1
"67265",46035,2027,"G",0.2
"67266",46035,2027,"G25S",0.2
"67267",46035,2027,"G50S",0.2
"67268",46035,2027,"G75S",0.2
"67269",46035,2028,"G",0.1
"67270",46035,2028,"G25S",0.1
"67271",46035,2028,"G50S",0.1
"67272",46035,2028,"G75S",0.1
"67273",46035,2029,"G",0.2
"67274",46035,2029,"G25S",0.2
"67275",46035,2029,"G50S",0.2
"67276",46035,2029,"G75S",0.2
"67277",46035,2030,"G",0.1
"67278",46035,2030,"G25S",0.1
"67279",46035,2030,"G50S",0.1
"67280",46035,2030,"G75S",0.1
"67281",46035,2031,"G",0.30364
"67282",46035,2031,"G25S",0.3
"67283",46035,2031,"G50S",0.3
"67284",46035,2031,"G75S",0.3
"67285",46035,2032,"G",0.17628
"67286",46035,2032,"G25S",0.17628
"67287",46035,2032,"G50S",0.10364
"67288",46035,2032,"G75S",0.1
"67289",46035,2033,"G",0.2
"67290",46035,2033,"G25S",0.2
"67291",46035,2033,"G50S",0.2
"67292",46035,2033,"G75S",0.2
"67293",46035,2034,"G",0.1
"67294",46035,2034,"G25S",0.1
"67295",46035,2034,"G50S",0.1
"67296",46035,2034,"G75S",0.1
"67297",46035,2035,"G",0.12736
"67298",46035,2035,"G25S",0.12736
"67299",46035,2035,"G50S",0.12372
"67300",46035,2035,"G75S",0.12372
"67301",46035,2036,"G",0.20728
"67302",46035,2036,"G25S",0.20364
"67303",46035,2036,"G50S",0.20364
"67304",46035,2036,"G75S",0.17628
"67305",46035,2037,"G",0.2
"67306",46035,2037,"G25S",0.2
"67307",46035,2037,"G50S",0.2
"67308",46035,2037,"G75S",0.2
"67309",46035,2038,"G",0.2
"67310",46035,2038,"G25S",0.2
"67311",46035,2038,"G50S",0.17628
"67312",46035,2038,"G75S",0.1
"67313",46035,2039,"G",0.2
"67314",46035,2039,"G25S",0.2
"67315",46035,2039,"G50S",0.2
"67316",46035,2039,"G75S",0.2
"67317",46035,2040,"G",0.28356
"67318",46035,2040,"G25S",0.28356
"67319",46035,2040,"G50S",0.30364
"67320",46035,2040,"G75S",0.30364
"67321",46037,2011,"G",0.3
"67322",46037,2011,"G25S",0.3
"67323",46037,2011,"G50S",0.3
"67324",46037,2011,"G75S",0.3
"67325",46037,2012,"G",0.2
"67326",46037,2012,"G25S",0.2
"67327",46037,2012,"G50S",0.2
"67328",46037,2012,"G75S",0.2
"67329",46037,2013,"G",0.3
"67330",46037,2013,"G25S",0.3
"67331",46037,2013,"G50S",0.3
"67332",46037,2013,"G75S",0.3
"67333",46037,2014,"G",0.2
"67334",46037,2014,"G25S",0.2
"67335",46037,2014,"G50S",0.2
"67336",46037,2014,"G75S",0.2
"67337",46037,2015,"G",0.3
"67338",46037,2015,"G25S",0.3
"67339",46037,2015,"G50S",0.3
"67340",46037,2015,"G75S",0.3
"67341",46037,2016,"G",0.2
"67342",46037,2016,"G25S",0.2
"67343",46037,2016,"G50S",0.2
"67344",46037,2016,"G75S",0.2
"67345",46037,2017,"G",0.3
"67346",46037,2017,"G25S",0.3
"67347",46037,2017,"G50S",0.3
"67348",46037,2017,"G75S",0.3
"67349",46037,2018,"G",0.2
"67350",46037,2018,"G25S",0.2
"67351",46037,2018,"G50S",0.2
"67352",46037,2018,"G75S",0.18066
"67353",46037,2019,"G",0.3
"67354",46037,2019,"G25S",0.3
"67355",46037,2019,"G50S",0.3
"67356",46037,2019,"G75S",0.3
"67357",46037,2020,"G",0.2
"67358",46037,2020,"G25S",0.2
"67359",46037,2020,"G50S",0.2
"67360",46037,2020,"G75S",0.2
"67361",46037,2021,"G",0.3
"67362",46037,2021,"G25S",0.3
"67363",46037,2021,"G50S",0.3
"67364",46037,2021,"G75S",0.3
"67365",46037,2022,"G",0.1
"67366",46037,2022,"G25S",0.1
"67367",46037,2022,"G50S",0.1
"67368",46037,2022,"G75S",0.1
"67369",46037,2023,"G",0.31934
"67370",46037,2023,"G25S",0.31934
"67371",46037,2023,"G50S",0.31934
"67372",46037,2023,"G75S",0.31934
"67373",46037,2024,"G",0.28066
"67374",46037,2024,"G25S",0.3
"67375",46037,2024,"G50S",0.3
"67376",46037,2024,"G75S",0.28066
"67377",46037,2025,"G",0.4
"67378",46037,2025,"G25S",0.4
"67379",46037,2025,"G50S",0.4
"67380",46037,2025,"G75S",0.4
"67381",46037,2026,"G",0.2
"67382",46037,2026,"G25S",0.2
"67383",46037,2026,"G50S",0.2
"67384",46037,2026,"G75S",0.2
"67385",46037,2027,"G",0.3
"67386",46037,2027,"G25S",0.3
"67387",46037,2027,"G50S",0.3
"67388",46037,2027,"G75S",0.3
"67389",46037,2028,"G",0.2
"67390",46037,2028,"G25S",0.2
"67391",46037,2028,"G50S",0.2
"67392",46037,2028,"G75S",0.2
"67393",46037,2029,"G",0.3
"67394",46037,2029,"G25S",0.3
"67395",46037,2029,"G50S",0.3
"67396",46037,2029,"G75S",0.3
"67397",46037,2030,"G",0.2
"67398",46037,2030,"G25S",0.2
"67399",46037,2030,"G50S",0.2
"67400",46037,2030,"G75S",0.2
"67401",46037,2031,"G",0.3
"67402",46037,2031,"G25S",0.3
"67403",46037,2031,"G50S",0.3
"67404",46037,2031,"G75S",0.3
"67405",46037,2032,"G",0.3
"67406",46037,2032,"G25S",0.3
"67407",46037,2032,"G50S",0.28066
"67408",46037,2032,"G75S",0.2
"67409",46037,2033,"G",0.3
"67410",46037,2033,"G25S",0.3
"67411",46037,2033,"G50S",0.3
"67412",46037,2033,"G75S",0.21934
"67413",46037,2034,"G",0.2
"67414",46037,2034,"G25S",0.2
"67415",46037,2034,"G50S",0.2
"67416",46037,2034,"G75S",0.2
"67417",46037,2035,"G",0.3
"67418",46037,2035,"G25S",0.3
"67419",46037,2035,"G50S",0.3
"67420",46037,2035,"G75S",0.3
"67421",46037,2036,"G",0.3
"67422",46037,2036,"G25S",0.3
"67423",46037,2036,"G50S",0.3
"67424",46037,2036,"G75S",0.28066
"67425",46037,2037,"G",0.3
"67426",46037,2037,"G25S",0.3
"67427",46037,2037,"G50S",0.3
"67428",46037,2037,"G75S",0.3
"67429",46037,2038,"G",0.2
"67430",46037,2038,"G25S",0.2
"67431",46037,2038,"G50S",0.2
"67432",46037,2038,"G75S",0.2
"67433",46037,2039,"G",0.3
"67434",46037,2039,"G25S",0.3
"67435",46037,2039,"G50S",0.3
"67436",46037,2039,"G75S",0.21934
"67437",46037,2040,"G",0.28066
"67438",46037,2040,"G25S",0.28066
"67439",46037,2040,"G50S",0.2
"67440",46037,2040,"G75S",0.2
"67441",46039,2011,"G",0.3
"67442",46039,2011,"G25S",0.3
"67443",46039,2011,"G50S",0.3
"67444",46039,2011,"G75S",0.3
"67445",46039,2012,"G",0.2
"67446",46039,2012,"G25S",0.2
"67447",46039,2012,"G50S",0.25865
"67448",46039,2012,"G75S",0.25865
"67449",46039,2013,"G",0.5
"67450",46039,2013,"G25S",0.5
"67451",46039,2013,"G50S",0.5
"67452",46039,2013,"G75S",0.5
"67453",46039,2014,"G",0.2
"67454",46039,2014,"G25S",0.2
"67455",46039,2014,"G50S",0.2
"67456",46039,2014,"G75S",0.25865
"67457",46039,2015,"G",0.3
"67458",46039,2015,"G25S",0.3
"67459",46039,2015,"G50S",0.3
"67460",46039,2015,"G75S",0.3
"67461",46039,2016,"G",0.3
"67462",46039,2016,"G25S",0.3
"67463",46039,2016,"G50S",0.3
"67464",46039,2016,"G75S",0.3
"67465",46039,2017,"G",0.3
"67466",46039,2017,"G25S",0.3
"67467",46039,2017,"G50S",0.3
"67468",46039,2017,"G75S",0.3
"67469",46039,2018,"G",0.2
"67470",46039,2018,"G25S",0.2
"67471",46039,2018,"G50S",0.2
"67472",46039,2018,"G75S",0.2
"67473",46039,2019,"G",0.3
"67474",46039,2019,"G25S",0.3
"67475",46039,2019,"G50S",0.3
"67476",46039,2019,"G75S",0.3
"67477",46039,2020,"G",0.1
"67478",46039,2020,"G25S",0.1
"67479",46039,2020,"G50S",0.15865
"67480",46039,2020,"G75S",0.15865
"67481",46039,2021,"G",0.4
"67482",46039,2021,"G25S",0.4
"67483",46039,2021,"G50S",0.4
"67484",46039,2021,"G75S",0.4
"67485",46039,2022,"G",0.2
"67486",46039,2022,"G25S",0.2
"67487",46039,2022,"G50S",0.2
"67488",46039,2022,"G75S",0.2
"67489",46039,2023,"G",0.4
"67490",46039,2023,"G25S",0.4
"67491",46039,2023,"G50S",0.34135
"67492",46039,2023,"G75S",0.34135
"67493",46039,2024,"G",0.2
"67494",46039,2024,"G25S",0.2
"67495",46039,2024,"G50S",0.2
"67496",46039,2024,"G75S",0.2
"67497",46039,2025,"G",0.64135
"67498",46039,2025,"G25S",0.7
"67499",46039,2025,"G50S",0.7
"67500",46039,2025,"G75S",0.7
"67501",46039,2026,"G",0.2
"67502",46039,2026,"G25S",0.2
"67503",46039,2026,"G50S",0.2
"67504",46039,2026,"G75S",0.2
"67505",46039,2027,"G",0.3
"67506",46039,2027,"G25S",0.3
"67507",46039,2027,"G50S",0.3
"67508",46039,2027,"G75S",0.3
"67509",46039,2028,"G",0.2
"67510",46039,2028,"G25S",0.2
"67511",46039,2028,"G50S",0.2
"67512",46039,2028,"G75S",0.2
"67513",46039,2029,"G",0.34135
"67514",46039,2029,"G25S",0.34135
"67515",46039,2029,"G50S",0.3
"67516",46039,2029,"G75S",0.3
"67517",46039,2030,"G",0.2
"67518",46039,2030,"G25S",0.2
"67519",46039,2030,"G50S",0.2
"67520",46039,2030,"G75S",0.15865
"67521",46039,2031,"G",0.4
"67522",46039,2031,"G25S",0.4
"67523",46039,2031,"G50S",0.4
"67524",46039,2031,"G75S",0.4
"67525",46039,2032,"G",0.3
"67526",46039,2032,"G25S",0.3
"67527",46039,2032,"G50S",0.25865
"67528",46039,2032,"G75S",0.2
"67529",46039,2033,"G",0.34135
"67530",46039,2033,"G25S",0.3
"67531",46039,2033,"G50S",0.3
"67532",46039,2033,"G75S",0.3
"67533",46039,2034,"G",0.2
"67534",46039,2034,"G25S",0.2
"67535",46039,2034,"G50S",0.2
"67536",46039,2034,"G75S",0.2
"67537",46039,2035,"G",0.3
"67538",46039,2035,"G25S",0.3
"67539",46039,2035,"G50S",0.3
"67540",46039,2035,"G75S",0.3
"67541",46039,2036,"G",0.35865
"67542",46039,2036,"G25S",0.35865
"67543",46039,2036,"G50S",0.35865
"67544",46039,2036,"G75S",0.3
"67545",46039,2037,"G",0.3
"67546",46039,2037,"G25S",0.3
"67547",46039,2037,"G50S",0.3
"67548",46039,2037,"G75S",0.3
"67549",46039,2038,"G",0.2
"67550",46039,2038,"G25S",0.2
"67551",46039,2038,"G50S",0.2
"67552",46039,2038,"G75S",0.2
"67553",46039,2039,"G",0.3
"67554",46039,2039,"G25S",0.3
"67555",46039,2039,"G50S",0.3
"67556",46039,2039,"G75S",0.3
"67557",46039,2040,"G",0.3
"67558",46039,2040,"G25S",0.35865
"67559",46039,2040,"G50S",0.35865
"67560",46039,2040,"G75S",0.35865
"67561",46043,2011,"G",0.2
"67562",46043,2011,"G25S",0.2
"67563",46043,2011,"G50S",0.2
"67564",46043,2011,"G75S",0.2
"67565",46043,2012,"G",0.2
"67566",46043,2012,"G25S",0.2
"67567",46043,2012,"G50S",0.2
"67568",46043,2012,"G75S",0.2
"67569",46043,2013,"G",0.25447
"67570",46043,2013,"G25S",0.25447
"67571",46043,2013,"G50S",0.25447
"67572",46043,2013,"G75S",0.25447
"67573",46043,2014,"G",0.2
"67574",46043,2014,"G25S",0.2
"67575",46043,2014,"G50S",0.2
"67576",46043,2014,"G75S",0.2
"67577",46043,2015,"G",0.25447
"67578",46043,2015,"G25S",0.25447
"67579",46043,2015,"G50S",0.25447
"67580",46043,2015,"G75S",0.25447
"67581",46043,2016,"G",0.2
"67582",46043,2016,"G25S",0.2
"67583",46043,2016,"G50S",0.2
"67584",46043,2016,"G75S",0.2
"67585",46043,2017,"G",0.2
"67586",46043,2017,"G25S",0.2
"67587",46043,2017,"G50S",0.2
"67588",46043,2017,"G75S",0.2
"67589",46043,2018,"G",0.14553
"67590",46043,2018,"G25S",0.14553
"67591",46043,2018,"G50S",0.14553
"67592",46043,2018,"G75S",0.14553
"67593",46043,2019,"G",0.2
"67594",46043,2019,"G25S",0.2
"67595",46043,2019,"G50S",0.2
"67596",46043,2019,"G75S",0.2
"67597",46043,2020,"G",0.1
"67598",46043,2020,"G25S",0.1
"67599",46043,2020,"G50S",0.1
"67600",46043,2020,"G75S",0.1
"67601",46043,2021,"G",0.25447
"67602",46043,2021,"G25S",0.25447
"67603",46043,2021,"G50S",0.25447
"67604",46043,2021,"G75S",0.2
"67605",46043,2022,"G",0.2
"67606",46043,2022,"G25S",0.14553
"67607",46043,2022,"G50S",0.1
"67608",46043,2022,"G75S",0.1
"67609",46043,2023,"G",0.3
"67610",46043,2023,"G25S",0.3
"67611",46043,2023,"G50S",0.3
"67612",46043,2023,"G75S",0.3
"67613",46043,2024,"G",0.14553
"67614",46043,2024,"G25S",0.2
"67615",46043,2024,"G50S",0.2
"67616",46043,2024,"G75S",0.14553
"67617",46043,2025,"G",0.3
"67618",46043,2025,"G25S",0.3
"67619",46043,2025,"G50S",0.3
"67620",46043,2025,"G75S",0.3
"67621",46043,2026,"G",0.1
"67622",46043,2026,"G25S",0.1
"67623",46043,2026,"G50S",0.1
"67624",46043,2026,"G75S",0.1
"67625",46043,2027,"G",0.3
"67626",46043,2027,"G25S",0.3
"67627",46043,2027,"G50S",0.3
"67628",46043,2027,"G75S",0.3
"67629",46043,2028,"G",0.2
"67630",46043,2028,"G25S",0.2
"67631",46043,2028,"G50S",0.2
"67632",46043,2028,"G75S",0.14553
"67633",46043,2029,"G",0.2
"67634",46043,2029,"G25S",0.2
"67635",46043,2029,"G50S",0.2
"67636",46043,2029,"G75S",0.2
"67637",46043,2030,"G",0.1
"67638",46043,2030,"G25S",0.1
"67639",46043,2030,"G50S",0.1
"67640",46043,2030,"G75S",0.1
"67641",46043,2031,"G",0.4
"67642",46043,2031,"G25S",0.4
"67643",46043,2031,"G50S",0.4
"67644",46043,2031,"G75S",0.4
"67645",46043,2032,"G",0.2
"67646",46043,2032,"G25S",0.2
"67647",46043,2032,"G50S",0.14553
"67648",46043,2032,"G75S",0.1
"67649",46043,2033,"G",0.2
"67650",46043,2033,"G25S",0.3
"67651",46043,2033,"G50S",0.25447
"67652",46043,2033,"G75S",0.2
"67653",46043,2034,"G",0.1
"67654",46043,2034,"G25S",0.1
"67655",46043,2034,"G50S",0.1
"67656",46043,2034,"G75S",0.1
"67657",46043,2035,"G",0.2
"67658",46043,2035,"G25S",0.2
"67659",46043,2035,"G50S",0.2
"67660",46043,2035,"G75S",0.2
"67661",46043,2036,"G",0.3
"67662",46043,2036,"G25S",0.24553
"67663",46043,2036,"G50S",0.24553
"67664",46043,2036,"G75S",0.2
"67665",46043,2037,"G",0.3
"67666",46043,2037,"G25S",0.3
"67667",46043,2037,"G50S",0.3
"67668",46043,2037,"G75S",0.3
"67669",46043,2038,"G",0.2
"67670",46043,2038,"G25S",0.2
"67671",46043,2038,"G50S",0.2
"67672",46043,2038,"G75S",0.2
"67673",46043,2039,"G",0.25447
"67674",46043,2039,"G25S",0.2
"67675",46043,2039,"G50S",0.2
"67676",46043,2039,"G75S",0.2
"67677",46043,2040,"G",0.34553
"67678",46043,2040,"G25S",0.34553
"67679",46043,2040,"G50S",0.34553
"67680",46043,2040,"G75S",0.34553
"67681",46049,2011,"G",0.2
"67682",46049,2011,"G25S",0.2
"67683",46049,2011,"G50S",0.2
"67684",46049,2011,"G75S",0.2
"67685",46049,2012,"G",0.1
"67686",46049,2012,"G25S",0.1
"67687",46049,2012,"G50S",0.1
"67688",46049,2012,"G75S",0.2
"67689",46049,2013,"G",0.2
"67690",46049,2013,"G25S",0.2
"67691",46049,2013,"G50S",0.2
"67692",46049,2013,"G75S",0.2
"67693",46049,2014,"G",0.1
"67694",46049,2014,"G25S",0.1
"67695",46049,2014,"G50S",0.1
"67696",46049,2014,"G75S",0.1
"67697",46049,2015,"G",0.2
"67698",46049,2015,"G25S",0.2
"67699",46049,2015,"G50S",0.2
"67700",46049,2015,"G75S",0.2
"67701",46049,2016,"G",0.3
"67702",46049,2016,"G25S",0.3
"67703",46049,2016,"G50S",0.2
"67704",46049,2016,"G75S",0.3
"67705",46049,2017,"G",0.2
"67706",46049,2017,"G25S",0.2
"67707",46049,2017,"G50S",0.2
"67708",46049,2017,"G75S",0.2
"67709",46049,2018,"G",0.1
"67710",46049,2018,"G25S",0.1
"67711",46049,2018,"G50S",0.1
"67712",46049,2018,"G75S",0.1
"67713",46049,2019,"G",0.2
"67714",46049,2019,"G25S",0.2
"67715",46049,2019,"G50S",0.2
"67716",46049,2019,"G75S",0.2
"67717",46049,2020,"G",0.1
"67718",46049,2020,"G25S",0.1
"67719",46049,2020,"G50S",0.1
"67720",46049,2020,"G75S",0.1
"67721",46049,2021,"G",0.2
"67722",46049,2021,"G25S",0.2
"67723",46049,2021,"G50S",0.2
"67724",46049,2021,"G75S",0.2
"67725",46049,2022,"G",0.1
"67726",46049,2022,"G25S",0.1
"67727",46049,2022,"G50S",0.1
"67728",46049,2022,"G75S",0.1
"67729",46049,2023,"G",0.2
"67730",46049,2023,"G25S",0.2
"67731",46049,2023,"G50S",0.2
"67732",46049,2023,"G75S",0.2
"67733",46049,2024,"G",0.1
"67734",46049,2024,"G25S",0.1
"67735",46049,2024,"G50S",0.1
"67736",46049,2024,"G75S",0.1
"67737",46049,2025,"G",0.2
"67738",46049,2025,"G25S",0.2
"67739",46049,2025,"G50S",0.2
"67740",46049,2025,"G75S",0.2
"67741",46049,2026,"G",0.1
"67742",46049,2026,"G25S",0.1
"67743",46049,2026,"G50S",0.1
"67744",46049,2026,"G75S",0.1
"67745",46049,2027,"G",0.2
"67746",46049,2027,"G25S",0.2
"67747",46049,2027,"G50S",0.2
"67748",46049,2027,"G75S",0.2
"67749",46049,2028,"G",0.1
"67750",46049,2028,"G25S",0.1
"67751",46049,2028,"G50S",0.1
"67752",46049,2028,"G75S",0.1
"67753",46049,2029,"G",0.2
"67754",46049,2029,"G25S",0.2
"67755",46049,2029,"G50S",0.2
"67756",46049,2029,"G75S",0.2
"67757",46049,2030,"G",0.1
"67758",46049,2030,"G25S",0.1
"67759",46049,2030,"G50S",0.1
"67760",46049,2030,"G75S",0.1
"67761",46049,2031,"G",0.2
"67762",46049,2031,"G25S",0.2
"67763",46049,2031,"G50S",0.2
"67764",46049,2031,"G75S",0.2
"67765",46049,2032,"G",0.2
"67766",46049,2032,"G25S",0.2
"67767",46049,2032,"G50S",0.2
"67768",46049,2032,"G75S",0.2
"67769",46049,2033,"G",0.2
"67770",46049,2033,"G25S",0.2
"67771",46049,2033,"G50S",0.2
"67772",46049,2033,"G75S",0.1
"67773",46049,2034,"G",0.1
"67774",46049,2034,"G25S",0.1
"67775",46049,2034,"G50S",0.1
"67776",46049,2034,"G75S",0.1
"67777",46049,2035,"G",0.2
"67778",46049,2035,"G25S",0.2
"67779",46049,2035,"G50S",0.2
"67780",46049,2035,"G75S",0.1
"67781",46049,2036,"G",0.2
"67782",46049,2036,"G25S",0.2
"67783",46049,2036,"G50S",0.2
"67784",46049,2036,"G75S",0.2
"67785",46049,2037,"G",0.2
"67786",46049,2037,"G25S",0.2
"67787",46049,2037,"G50S",0.2
"67788",46049,2037,"G75S",0.2
"67789",46049,2038,"G",0.1
"67790",46049,2038,"G25S",0.1
"67791",46049,2038,"G50S",0.1
"67792",46049,2038,"G75S",0.1
"67793",46049,2039,"G",0.2
"67794",46049,2039,"G25S",0.2
"67795",46049,2039,"G50S",0.2
"67796",46049,2039,"G75S",0.2
"67797",46049,2040,"G",0.2
"67798",46049,2040,"G25S",0.2
"67799",46049,2040,"G50S",0.2
"67800",46049,2040,"G75S",0.2
"67801",46051,2011,"G",0.3
"67802",46051,2011,"G25S",0.3
"67803",46051,2011,"G50S",0.3
"67804",46051,2011,"G75S",0.3
"67805",46051,2012,"G",0.2
"67806",46051,2012,"G25S",0.2
"67807",46051,2012,"G50S",0.2
"67808",46051,2012,"G75S",0.2
"67809",46051,2013,"G",0.4
"67810",46051,2013,"G25S",0.4
"67811",46051,2013,"G50S",0.4
"67812",46051,2013,"G75S",0.4
"67813",46051,2014,"G",0.2
"67814",46051,2014,"G25S",0.2
"67815",46051,2014,"G50S",0.2
"67816",46051,2014,"G75S",0.2
"67817",46051,2015,"G",0.3
"67818",46051,2015,"G25S",0.3
"67819",46051,2015,"G50S",0.3
"67820",46051,2015,"G75S",0.3
"67821",46051,2016,"G",0.25887
"67822",46051,2016,"G25S",0.25887
"67823",46051,2016,"G50S",0.25887
"67824",46051,2016,"G75S",0.25887
"67825",46051,2017,"G",0.3
"67826",46051,2017,"G25S",0.3
"67827",46051,2017,"G50S",0.3
"67828",46051,2017,"G75S",0.3
"67829",46051,2018,"G",0.3
"67830",46051,2018,"G25S",0.3
"67831",46051,2018,"G50S",0.3
"67832",46051,2018,"G75S",0.25887
"67833",46051,2019,"G",0.34113
"67834",46051,2019,"G25S",0.34113
"67835",46051,2019,"G50S",0.34113
"67836",46051,2019,"G75S",0.34113
"67837",46051,2020,"G",0.2
"67838",46051,2020,"G25S",0.2
"67839",46051,2020,"G50S",0.2
"67840",46051,2020,"G75S",0.2
"67841",46051,2021,"G",0.4
"67842",46051,2021,"G25S",0.4
"67843",46051,2021,"G50S",0.4
"67844",46051,2021,"G75S",0.4
"67845",46051,2022,"G",0.2
"67846",46051,2022,"G25S",0.2
"67847",46051,2022,"G50S",0.2
"67848",46051,2022,"G75S",0.2
"67849",46051,2023,"G",0.4
"67850",46051,2023,"G25S",0.4
"67851",46051,2023,"G50S",0.4
"67852",46051,2023,"G75S",0.34113
"67853",46051,2024,"G",0.2
"67854",46051,2024,"G25S",0.2
"67855",46051,2024,"G50S",0.2
"67856",46051,2024,"G75S",0.2
"67857",46051,2025,"G",0.4
"67858",46051,2025,"G25S",0.4
"67859",46051,2025,"G50S",0.4
"67860",46051,2025,"G75S",0.4
"67861",46051,2026,"G",0.2
"67862",46051,2026,"G25S",0.2
"67863",46051,2026,"G50S",0.2
"67864",46051,2026,"G75S",0.2
"67865",46051,2027,"G",0.34113
"67866",46051,2027,"G25S",0.34113
"67867",46051,2027,"G50S",0.3
"67868",46051,2027,"G75S",0.3
"67869",46051,2028,"G",0.2
"67870",46051,2028,"G25S",0.2
"67871",46051,2028,"G50S",0.2
"67872",46051,2028,"G75S",0.2
"67873",46051,2029,"G",0.4
"67874",46051,2029,"G25S",0.4
"67875",46051,2029,"G50S",0.34113
"67876",46051,2029,"G75S",0.34113
"67877",46051,2030,"G",0.2
"67878",46051,2030,"G25S",0.2
"67879",46051,2030,"G50S",0.2
"67880",46051,2030,"G75S",0.2
"67881",46051,2031,"G",0.34113
"67882",46051,2031,"G25S",0.34113
"67883",46051,2031,"G50S",0.34113
"67884",46051,2031,"G75S",0.3
"67885",46051,2032,"G",0.25887
"67886",46051,2032,"G25S",0.25887
"67887",46051,2032,"G50S",0.2
"67888",46051,2032,"G75S",0.2
"67889",46051,2033,"G",0.3
"67890",46051,2033,"G25S",0.3
"67891",46051,2033,"G50S",0.3
"67892",46051,2033,"G75S",0.3
"67893",46051,2034,"G",0.2
"67894",46051,2034,"G25S",0.2
"67895",46051,2034,"G50S",0.2
"67896",46051,2034,"G75S",0.15887
"67897",46051,2035,"G",0.3
"67898",46051,2035,"G25S",0.3
"67899",46051,2035,"G50S",0.3
"67900",46051,2035,"G75S",0.3
"67901",46051,2036,"G",0.3
"67902",46051,2036,"G25S",0.3
"67903",46051,2036,"G50S",0.3
"67904",46051,2036,"G75S",0.25887
"67905",46051,2037,"G",0.35887
"67906",46051,2037,"G25S",0.3
"67907",46051,2037,"G50S",0.3
"67908",46051,2037,"G75S",0.3
